lon,capacity,rental_uris,station_id,region_id,short_name,name,lat
-74.00666661,33,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66db269c-0aca-11e7-82f6-3863bb44ef7c,71,5430.08,Franklin St & W Broadway,40.71911552
-74.01195555925369,23,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66de103b-0aca-11e7-82f6-3863bb44ef7c,71,3981.10,Dwight St & Van Dyke St,40.67363551341504
-73.936064,35,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",774c5443-d463-42b3-bfc5-b0ab3c56fe35,71,8336.02,Wadsworth Ave & W 179 St,40.848467
-73.97846879,41,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66de110b-0aca-11e7-82f6-3863bb44ef7c,71,4134.06,Berkeley Pl & 6 Ave,40.6765304
-73.88112,23,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1851674088959433552,71,6207.06,Judge St & Britton Ave,40.74454
-73.959099,35,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1786687245202023014,71,5752.09,Greenpoint Ave & West St,40.729803
-74.011169,39,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66de1368-0aca-11e7-82f6-3863bb44ef7c,71,4169.04,Pioneer St & Van Brunt St,40.679043
-74.005549,54,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66db7a0d-0aca-11e7-82f6-3863bb44ef7c,71,5359.11,Leonard St & Church St,40.717571
-73.99490341544151,67,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66ddb6d9-0aca-11e7-82f6-3863bb44ef7c,71,5755.14,University Pl & E 8 St,40.73143724085228
-73.94733276,27,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66dd23a9-0aca-11e7-82f6-3863bb44ef7c,71,6203.02,Jackson Ave & 46 Rd,40.74524768
